width,lambd,mu,d1,d2,satisfaction_distance,satisfaction_threshold,network_type,grid_preference,grid_radius,grid_density,both_affected
7,0.3952115415595472,0.10689103417098522,0.6979730632302223,1.3059946878610258,0.34991365987867984,0.3448588130995631,1,0.06661917921155691,1,0.9439835590310395,1
7,0.3952115415595472,0.10689103417098522,0.6979730632302223,1.3059946878610258,0.34991365987867984,0.3448588130995631,1,0.06661917921155691,1,0.7160788858309388,1
7,0.3952115415595472,0.10689103417098522,0.6979730632302223,1.3059946878610258,0.34991365987867984,0.3448588130995631,1,0.06661917921155691,1,0.7160788858309388,1
12,0.10381186055019498,0.1670588031411171,0.6835649306005619,0.8778043526897753,1.0184744283131968,0.3361171828582883,0,0.7637868039309978,1,0.6724638002924621,0
13,0.10381186055019498,0.1670588031411171,0.6835649306005619,0.8778043526897753,1.0184744283131968,0.3361171828582883,0,0.7637868039309978,1,0.6724638002924621,0
12,0.008915172889828682,0.1670588031411171,0.6835649306005619,0.8778043526897753,1.0184744283131968,0.3361171828582883,0,0.7637868039309978,1,0.6724638002924621,0
12,0.10381186055019498,0.3107711155898869,0.6835649306005619,0.8778043526897753,1.0184744283131968,0.3361171828582883,0,0.7637868039309978,1,0.6724638002924621,0
12,0.10381186055019498,0.1670588031411171,0.2880614547172117,0.8778043526897753,1.0184744283131968,0.3361171828582883,0,0.7637868039309978,1,0.6724638002924621,0
12,0.10381186055019498,0.1670588031411171,0.6835649306005619,0.8501605890484252,1.0184744283131968,0.3361171828582883,0,0.7637868039309978,1,0.6724638002924621,0
12,0.10381186055019498,0.1670588031411171,0.6835649306005619,0.8778043526897753,1.1538952252486083,0.3361171828582883,0,0.7637868039309978,1,0.6724638002924621,0
12,0.10381186055019498,0.1670588031411171,0.6835649306005619,0.8778043526897753,1.0184744283131968,-0.03137586731463671,0,0.7637868039309978,1,0.6724638002924621,0
12,0.10381186055019498,0.1670588031411171,0.6835649306005619,0.8778043526897753,1.0184744283131968,0.3361171828582883,2,0.7637868039309978,1,0.6724638002924621,0
12,0.10381186055019498,0.1670588031411171,0.6835649306005619,0.8778043526897753,1.0184744283131968,0.3361171828582883,0,0.5885840132832527,1,0.6724638002924621,0
12,0.10381186055019498,0.1670588031411171,0.6835649306005619,0.8778043526897753,1.0184744283131968,0.3361171828582883,0,0.7637868039309978,2,0.6724638002924621,0
12,0.10381186055019498,0.1670588031411171,0.6835649306005619,0.8778043526897753,1.0184744283131968,0.3361171828582883,0,0.7637868039309978,1,0.759264427702874,0
12,0.10381186055019498,0.1670588031411171,0.6835649306005619,0.8778043526897753,1.0184744283131968,0.3361171828582883,0,0.7637868039309978,1,0.6724638002924621,0
12,0.008915172889828682,0.3107711155898869,0.2880614547172117,0.8501605890484252,1.1538952252486083,-0.03137586731463671,2,0.5885840132832527,2,0.759264427702874,0
13,0.10381186055019498,0.3107711155898869,0.2880614547172117,0.8501605890484252,1.1538952252486083,-0.03137586731463671,2,0.5885840132832527,2,0.759264427702874,0
13,0.008915172889828682,0.1670588031411171,0.2880614547172117,0.8501605890484252,1.1538952252486083,-0.03137586731463671,2,0.5885840132832527,2,0.759264427702874,0
13,0.008915172889828682,0.3107711155898869,0.6835649306005619,0.8501605890484252,1.1538952252486083,-0.03137586731463671,2,0.5885840132832527,2,0.759264427702874,0
13,0.008915172889828682,0.3107711155898869,0.2880614547172117,0.8778043526897753,1.1538952252486083,-0.03137586731463671,2,0.5885840132832527,2,0.759264427702874,0
13,0.008915172889828682,0.3107711155898869,0.2880614547172117,0.8501605890484252,1.0184744283131968,-0.03137586731463671,2,0.5885840132832527,2,0.759264427702874,0
13,0.008915172889828682,0.3107711155898869,0.2880614547172117,0.8501605890484252,1.1538952252486083,0.3361171828582883,2,0.5885840132832527,2,0.759264427702874,0
13,0.008915172889828682,0.3107711155898869,0.2880614547172117,0.8501605890484252,1.1538952252486083,-0.03137586731463671,0,0.5885840132832527,2,0.759264427702874,0
13,0.008915172889828682,0.3107711155898869,0.2880614547172117,0.8501605890484252,1.1538952252486083,-0.03137586731463671,2,0.7637868039309978,2,0.759264427702874,0
13,0.008915172889828682,0.3107711155898869,0.2880614547172117,0.8501605890484252,1.1538952252486083,-0.03137586731463671,2,0.5885840132832527,1,0.759264427702874,0
13,0.008915172889828682,0.3107711155898869,0.2880614547172117,0.8501605890484252,1.1538952252486083,-0.03137586731463671,2,0.5885840132832527,2,0.6724638002924621,0
13,0.008915172889828682,0.3107711155898869,0.2880614547172117,0.8501605890484252,1.1538952252486083,-0.03137586731463671,2,0.5885840132832527,2,0.759264427702874,0
13,0.008915172889828682,0.3107711155898869,0.2880614547172117,0.8501605890484252,1.1538952252486083,-0.03137586731463671,2,0.5885840132832527,2,0.759264427702874,0
5,0.25988746155053377,0.47432648576796055,0.029165527631852064,0.9075901601009737,1.3748748174499572,-0.3402511179447174,1,0.7232600012794137,2,0.5973465805873275,0
11,0.25988746155053377,0.47432648576796055,0.029165527631852064,0.9075901601009737,1.3748748174499572,-0.3402511179447174,1,0.7232600012794137,2,0.5973465805873275,0
5,0.30423088604584336,0.47432648576796055,0.029165527631852064,0.9075901601009737,1.3748748174499572,-0.3402511179447174,1,0.7232600012794137,2,0.5973465805873275,0
5,0.25988746155053377,0.42599465139210224,0.029165527631852064,0.9075901601009737,1.3748748174499572,-0.3402511179447174,1,0.7232600012794137,2,0.5973465805873275,0
5,0.25988746155053377,0.47432648576796055,0.48269166897126314,0.9075901601009737,1.3748748174499572,-0.3402511179447174,1,0.7232600012794137,2,0.5973465805873275,0
5,0.25988746155053377,0.47432648576796055,0.029165527631852064,0.905925206143923,1.3748748174499572,-0.3402511179447174,1,0.7232600012794137,2,0.5973465805873275,0
5,0.25988746155053377,0.47432648576796055,0.029165527631852064,0.9075901601009737,0.40875318789370957,-0.3402511179447174,1,0.7232600012794137,2,0.5973465805873275,0
5,0.25988746155053377,0.47432648576796055,0.029165527631852064,0.9075901601009737,1.3748748174499572,-0.4439153177663684,1,0.7232600012794137,2,0.5973465805873275,0
5,0.25988746155053377,0.47432648576796055,0.029165527631852064,0.9075901601009737,1.3748748174499572,-0.3402511179447174,0,0.7232600012794137,2,0.5973465805873275,0
5,0.25988746155053377,0.47432648576796055,0.029165527631852064,0.9075901601009737,1.3748748174499572,-0.3402511179447174,1,0.3222783003002405,2,0.5973465805873275,0
5,0.25988746155053377,0.47432648576796055,0.029165527631852064,0.9075901601009737,1.3748748174499572,-0.3402511179447174,1,0.7232600012794137,3,0.5973465805873275,0
5,0.25988746155053377,0.47432648576796055,0.029165527631852064,0.9075901601009737,1.3748748174499572,-0.3402511179447174,1,0.7232600012794137,2,0.5147485681809485,0
5,0.25988746155053377,0.47432648576796055,0.029165527631852064,0.9075901601009737,1.3748748174499572,-0.3402511179447174,1,0.7232600012794137,2,0.5973465805873275,1
5,0.30423088604584336,0.42599465139210224,0.48269166897126314,0.905925206143923,0.40875318789370957,-0.4439153177663684,0,0.3222783003002405,3,0.5147485681809485,1
11,0.25988746155053377,0.42599465139210224,0.48269166897126314,0.905925206143923,0.40875318789370957,-0.4439153177663684,0,0.3222783003002405,3,0.5147485681809485,1
11,0.30423088604584336,0.47432648576796055,0.48269166897126314,0.905925206143923,0.40875318789370957,-0.4439153177663684,0,0.3222783003002405,3,0.5147485681809485,1
11,0.30423088604584336,0.42599465139210224,0.029165527631852064,0.905925206143923,0.40875318789370957,-0.4439153177663684,0,0.3222783003002405,3,0.5147485681809485,1
11,0.30423088604584336,0.42599465139210224,0.48269166897126314,0.9075901601009737,0.40875318789370957,-0.4439153177663684,0,0.3222783003002405,3,0.5147485681809485,1
11,0.30423088604584336,0.42599465139210224,0.48269166897126314,0.905925206143923,1.3748748174499572,-0.4439153177663684,0,0.3222783003002405,3,0.5147485681809485,1
11,0.30423088604584336,0.42599465139210224,0.48269166897126314,0.905925206143923,0.40875318789370957,-0.3402511179447174,0,0.3222783003002405,3,0.5147485681809485,1
11,0.30423088604584336,0.42599465139210224,0.48269166897126314,0.905925206143923,0.40875318789370957,-0.4439153177663684,1,0.3222783003002405,3,0.5147485681809485,1
11,0.30423088604584336,0.42599465139210224,0.48269166897126314,0.905925206143923,0.40875318789370957,-0.4439153177663684,0,0.7232600012794137,3,0.5147485681809485,1
11,0.30423088604584336,0.42599465139210224,0.48269166897126314,0.905925206143923,0.40875318789370957,-0.4439153177663684,0,0.3222783003002405,2,0.5147485681809485,1
11,0.30423088604584336,0.42599465139210224,0.48269166897126314,0.905925206143923,0.40875318789370957,-0.4439153177663684,0,0.3222783003002405,3,0.5973465805873275,1
11,0.30423088604584336,0.42599465139210224,0.48269166897126314,0.905925206143923,0.40875318789370957,-0.4439153177663684,0,0.3222783003002405,3,0.5147485681809485,0
11,0.30423088604584336,0.42599465139210224,0.48269166897126314,0.905925206143923,0.40875318789370957,-0.4439153177663684,0,0.3222783003002405,3,0.5147485681809485,1
16,0.14206507802009583,0.12035432225093246,0.4415281900712808,1.17982151074004,0.42023760615451494,0.06487769447267056,2,0.32057938165962696,3,0.7710844799876213,1
17,0.14206507802009583,0.12035432225093246,0.4415281900712808,1.17982151074004,0.42023760615451494,0.06487769447267056,2,0.32057938165962696,3,0.7710844799876213,1
16,0.1661189729347825,0.12035432225093246,0.4415281900712808,1.17982151074004,0.42023760615451494,0.06487769447267056,2,0.32057938165962696,3,0.7710844799876213,1
16,0.14206507802009583,0.22605106653645635,0.4415281900712808,1.17982151074004,0.42023760615451494,0.06487769447267056,2,0.32057938165962696,3,0.7710844799876213,1
16,0.14206507802009583,0.12035432225093246,0.16084767058940305,1.17982151074004,0.42023760615451494,0.06487769447267056,2,0.32057938165962696,3,0.7710844799876213,1
16,0.14206507802009583,0.12035432225093246,0.4415281900712808,1.184640038758101,0.42023760615451494,0.06487769447267056,2,0.32057938165962696,3,0.7710844799876213,1
16,0.14206507802009583,0.12035432225093246,0.4415281900712808,1.17982151074004,0.9186219060622484,0.06487769447267056,2,0.32057938165962696,3,0.7710844799876213,1
16,0.14206507802009583,0.12035432225093246,0.4415281900712808,1.17982151074004,0.42023760615451494,0.13240017462521791,2,0.32057938165962696,3,0.7710844799876213,1
16,0.14206507802009583,0.12035432225093246,0.4415281900712808,1.17982151074004,0.42023760615451494,0.06487769447267056,3,0.32057938165962696,3,0.7710844799876213,1
16,0.14206507802009583,0.12035432225093246,0.4415281900712808,1.17982151074004,0.42023760615451494,0.06487769447267056,2,0.8325244085863233,3,0.7710844799876213,1
16,0.14206507802009583,0.12035432225093246,0.4415281900712808,1.17982151074004,0.42023760615451494,0.06487769447267056,2,0.32057938165962696,1,0.7710844799876213,1
16,0.14206507802009583,0.12035432225093246,0.4415281900712808,1.17982151074004,0.42023760615451494,0.06487769447267056,2,0.32057938165962696,3,0.9640099108219147,1
16,0.14206507802009583,0.12035432225093246,0.4415281900712808,1.17982151074004,0.42023760615451494,0.06487769447267056,2,0.32057938165962696,3,0.7710844799876213,0
16,0.1661189729347825,0.22605106653645635,0.16084767058940305,1.184640038758101,0.9186219060622484,0.13240017462521791,3,0.8325244085863233,1,0.9640099108219147,0
17,0.14206507802009583,0.22605106653645635,0.16084767058940305,1.184640038758101,0.9186219060622484,0.13240017462521791,3,0.8325244085863233,1,0.9640099108219147,0
17,0.1661189729347825,0.12035432225093246,0.16084767058940305,1.184640038758101,0.9186219060622484,0.13240017462521791,3,0.8325244085863233,1,0.9640099108219147,0
17,0.1661189729347825,0.22605106653645635,0.4415281900712808,1.184640038758101,0.9186219060622484,0.13240017462521791,3,0.8325244085863233,1,0.9640099108219147,0
17,0.1661189729347825,0.22605106653645635,0.16084767058940305,1.17982151074004,0.9186219060622484,0.13240017462521791,3,0.8325244085863233,1,0.9640099108219147,0
17,0.1661189729347825,0.22605106653645635,0.16084767058940305,1.184640038758101,0.42023760615451494,0.13240017462521791,3,0.8325244085863233,1,0.9640099108219147,0
17,0.1661189729347825,0.22605106653645635,0.16084767058940305,1.184640038758101,0.9186219060622484,0.06487769447267056,3,0.8325244085863233,1,0.9640099108219147,0
17,0.1661189729347825,0.22605106653645635,0.16084767058940305,1.184640038758101,0.9186219060622484,0.13240017462521791,2,0.8325244085863233,1,0.9640099108219147,0
17,0.1661189729347825,0.22605106653645635,0.16084767058940305,1.184640038758101,0.9186219060622484,0.13240017462521791,3,0.32057938165962696,1,0.9640099108219147,0
17,0.1661189729347825,0.22605106653645635,0.16084767058940305,1.184640038758101,0.9186219060622484,0.13240017462521791,3,0.8325244085863233,3,0.9640099108219147,0
17,0.1661189729347825,0.22605106653645635,0.16084767058940305,1.184640038758101,0.9186219060622484,0.13240017462521791,3,0.8325244085863233,1,0.7710844799876213,0
17,0.1661189729347825,0.22605106653645635,0.16084767058940305,1.184640038758101,0.9186219060622484,0.13240017462521791,3,0.8325244085863233,1,0.9640099108219147,1
17,0.1661189729347825,0.22605106653645635,0.16084767058940305,1.184640038758101,0.9186219060622484,0.13240017462521791,3,0.8325244085863233,1,0.9640099108219147,0
14,0.31639385083690286,0.2105769719928503,0.46900871238290315,1.091729676707708,0.32072372856299547,-0.3993401573970914,1,0.5031700860708952,1,0.5406946898438036,1
10,0.31639385083690286,0.2105769719928503,0.46900871238290315,1.091729676707708,0.32072372856299547,-0.3993401573970914,1,0.5031700860708952,1,0.5406946898438036,1
14,0.1079385825432837,0.2105769719928503,0.46900871238290315,1.091729676707708,0.32072372856299547,-0.3993401573970914,1,0.5031700860708952,1,0.5406946898438036,1
14,0.31639385083690286,0.17127895168960094,0.46900871238290315,1.091729676707708,0.32072372856299547,-0.3993401573970914,1,0.5031700860708952,1,0.5406946898438036,1
14,0.31639385083690286,0.2105769719928503,0.08692267913755096,1.091729676707708,0.32072372856299547,-0.3993401573970914,1,0.5031700860708952,1,0.5406946898438036,1
14,0.31639385083690286,0.2105769719928503,0.46900871238290315,1.1361152492491229,0.32072372856299547,-0.3993401573970914,1,0.5031700860708952,1,0.5406946898438036,1
14,0.31639385083690286,0.2105769719928503,0.46900871238290315,1.091729676707708,0.8209450265219456,-0.3993401573970914,1,0.5031700860708952,1,0.5406946898438036,1
14,0.31639385083690286,0.2105769719928503,0.46900871238290315,1.091729676707708,0.32072372856299547,-0.3155501512810588,1,0.5031700860708952,1,0.5406946898438036,1
14,0.31639385083690286,0.2105769719928503,0.46900871238290315,1.091729676707708,0.32072372856299547,-0.3993401573970914,1,0.5031700860708952,1,0.5406946898438036,1
14,0.31639385083690286,0.2105769719928503,0.46900871238290315,1.091729676707708,0.32072372856299547,-0.3993401573970914,1,0.1998917581513524,1,0.5406946898438036,1
14,0.31639385083690286,0.2105769719928503,0.46900871238290315,1.091729676707708,0.32072372856299547,-0.3993401573970914,1,0.5031700860708952,2,0.5406946898438036,1
14,0.31639385083690286,0.2105769719928503,0.46900871238290315,1.091729676707708,0.32072372856299547,-0.3993401573970914,1,0.5031700860708952,1,0.6038056844845414,1
14,0.31639385083690286,0.2105769719928503,0.46900871238290315,1.091729676707708,0.32072372856299547,-0.3993401573970914,1,0.5031700860708952,1,0.5406946898438036,0
14,0.1079385825432837,0.17127895168960094,0.08692267913755096,1.1361152492491229,0.8209450265219456,-0.3155501512810588,1,0.1998917581513524,2,0.6038056844845414,0
10,0.31639385083690286,0.17127895168960094,0.08692267913755096,1.1361152492491229,0.8209450265219456,-0.3155501512810588,1,0.1998917581513524,2,0.6038056844845414,0
10,0.1079385825432837,0.2105769719928503,0.08692267913755096,1.1361152492491229,0.8209450265219456,-0.3155501512810588,1,0.1998917581513524,2,0.6038056844845414,0
10,0.1079385825432837,0.17127895168960094,0.46900871238290315,1.1361152492491229,0.8209450265219456,-0.3155501512810588,1,0.1998917581513524,2,0.6038056844845414,0
10,0.1079385825432837,0.17127895168960094,0.08692267913755096,1.091729676707708,0.8209450265219456,-0.3155501512810588,1,0.1998917581513524,2,0.6038056844845414,0
10,0.1079385825432837,0.17127895168960094,0.08692267913755096,1.1361152492491229,0.32072372856299547,-0.3155501512810588,1,0.1998917581513524,2,0.6038056844845414,0
10,0.1079385825432837,0.17127895168960094,0.08692267913755096,1.1361152492491229,0.8209450265219456,-0.3993401573970914,1,0.1998917581513524,2,0.6038056844845414,0
10,0.1079385825432837,0.17127895168960094,0.08692267913755096,1.1361152492491229,0.8209450265219456,-0.3155501512810588,1,0.1998917581513524,2,0.6038056844845414,0
10,0.1079385825432837,0.17127895168960094,0.08692267913755096,1.1361152492491229,0.8209450265219456,-0.3155501512810588,1,0.5031700860708952,2,0.6038056844845414,0
10,0.1079385825432837,0.17127895168960094,0.08692267913755096,1.1361152492491229,0.8209450265219456,-0.3155501512810588,1,0.1998917581513524,1,0.6038056844845414,0
10,0.1079385825432837,0.17127895168960094,0.08692267913755096,1.1361152492491229,0.8209450265219456,-0.3155501512810588,1,0.1998917581513524,2,0.5406946898438036,0
10,0.1079385825432837,0.17127895168960094,0.08692267913755096,1.1361152492491229,0.8209450265219456,-0.3155501512810588,1,0.1998917581513524,2,0.6038056844845414,1
10,0.1079385825432837,0.17127895168960094,0.08692267913755096,1.1361152492491229,0.8209450265219456,-0.3155501512810588,1,0.1998917581513524,2,0.6038056844845414,0
7,0.2115280288271606,0.3214512332342565,0.16739145153384372,0.9959079433881728,0.789918301303842,0.13174876291304827,2,0.42177092749625444,3,0.8433309732936323,0
20,0.2115280288271606,0.3214512332342565,0.16739145153384372,0.9959079433881728,0.789918301303842,0.13174876291304827,2,0.42177092749625444,3,0.8433309732936323,0
7,0.487381593324244,0.3214512332342565,0.16739145153384372,0.9959079433881728,0.789918301303842,0.13174876291304827,2,0.42177092749625444,3,0.8433309732936323,0
7,0.2115280288271606,0.496267803478986,0.16739145153384372,0.9959079433881728,0.789918301303842,0.13174876291304827,2,0.42177092749625444,3,0.8433309732936323,0
7,0.2115280288271606,0.3214512332342565,0.3853532602346392,0.9959079433881728,0.789918301303842,0.13174876291304827,2,0.42177092749625444,3,0.8433309732936323,0
7,0.2115280288271606,0.3214512332342565,0.16739145153384372,1.017256333683305,0.789918301303842,0.13174876291304827,2,0.42177092749625444,3,0.8433309732936323,0
7,0.2115280288271606,0.3214512332342565,0.16739145153384372,0.9959079433881728,0.680447242605425,0.13174876291304827,2,0.42177092749625444,3,0.8433309732936323,0
7,0.2115280288271606,0.3214512332342565,0.16739145153384372,0.9959079433881728,0.789918301303842,0.0020666392520070076,2,0.42177092749625444,3,0.8433309732936323,0
7,0.2115280288271606,0.3214512332342565,0.16739145153384372,0.9959079433881728,0.789918301303842,0.13174876291304827,2,0.42177092749625444,3,0.8433309732936323,0
7,0.2115280288271606,0.3214512332342565,0.16739145153384372,0.9959079433881728,0.789918301303842,0.13174876291304827,2,0.7052706647664309,3,0.8433309732936323,0
7,0.2115280288271606,0.3214512332342565,0.16739145153384372,0.9959079433881728,0.789918301303842,0.13174876291304827,2,0.42177092749625444,2,0.8433309732936323,0
7,0.2115280288271606,0.3214512332342565,0.16739145153384372,0.9959079433881728,0.789918301303842,0.13174876291304827,2,0.42177092749625444,3,0.9359869393520057,0
7,0.2115280288271606,0.3214512332342565,0.16739145153384372,0.9959079433881728,0.789918301303842,0.13174876291304827,2,0.42177092749625444,3,0.8433309732936323,1
7,0.487381593324244,0.496267803478986,0.3853532602346392,1.017256333683305,0.680447242605425,0.0020666392520070076,2,0.7052706647664309,2,0.9359869393520057,1
20,0.2115280288271606,0.496267803478986,0.3853532602346392,1.017256333683305,0.680447242605425,0.0020666392520070076,2,0.7052706647664309,2,0.9359869393520057,1
20,0.487381593324244,0.3214512332342565,0.3853532602346392,1.017256333683305,0.680447242605425,0.0020666392520070076,2,0.7052706647664309,2,0.9359869393520057,1
20,0.487381593324244,0.496267803478986,0.16739145153384372,1.017256333683305,0.680447242605425,0.0020666392520070076,2,0.7052706647664309,2,0.9359869393520057,1
20,0.487381593324244,0.496267803478986,0.3853532602346392,0.9959079433881728,0.680447242605425,0.0020666392520070076,2,0.7052706647664309,2,0.9359869393520057,1
20,0.487381593324244,0.496267803478986,0.3853532602346392,1.017256333683305,0.789918301303842,0.0020666392520070076,2,0.7052706647664309,2,0.9359869393520057,1
20,0.487381593324244,0.496267803478986,0.3853532602346392,1.017256333683305,0.680447242605425,0.13174876291304827,2,0.7052706647664309,2,0.9359869393520057,1
20,0.487381593324244,0.496267803478986,0.3853532602346392,1.017256333683305,0.680447242605425,0.0020666392520070076,2,0.7052706647664309,2,0.9359869393520057,1
20,0.487381593324244,0.496267803478986,0.3853532602346392,1.017256333683305,0.680447242605425,0.0020666392520070076,2,0.42177092749625444,2,0.9359869393520057,1
20,0.487381593324244,0.496267803478986,0.3853532602346392,1.017256333683305,0.680447242605425,0.0020666392520070076,2,0.7052706647664309,3,0.9359869393520057,1
20,0.487381593324244,0.496267803478986,0.3853532602346392,1.017256333683305,0.680447242605425,0.0020666392520070076,2,0.7052706647664309,2,0.8433309732936323,1
20,0.487381593324244,0.496267803478986,0.3853532602346392,1.017256333683305,0.680447242605425,0.0020666392520070076,2,0.7052706647664309,2,0.9359869393520057,0
20,0.487381593324244,0.496267803478986,0.3853532602346392,1.017256333683305,0.680447242605425,0.0020666392520070076,2,0.7052706647664309,2,0.9359869393520057,1
10,0.43045267276465893,0.007378134410828352,0.5342917645264782,0.7895297699222998,1.1394136879553656,-0.12761292606592178,3,0.06776741147041321,2,0.887354557402432,0
6,0.43045267276465893,0.007378134410828352,0.5342917645264782,0.7895297699222998,1.1394136879553656,-0.12761292606592178,3,0.06776741147041321,2,0.887354557402432,0
10,0.20091788610443473,0.007378134410828352,0.5342917645264782,0.7895297699222998,1.1394136879553656,-0.12761292606592178,3,0.06776741147041321,2,0.887354557402432,0
10,0.43045267276465893,0.3653587270528078,0.5342917645264782,0.7895297699222998,1.1394136879553656,-0.12761292606592178,3,0.06776741147041321,2,0.887354557402432,0
10,0.43045267276465893,0.007378134410828352,0.21278795113965124,0.7895297699222998,1.1394136879553656,-0.12761292606592178,3,0.06776741147041321,2,0.887354557402432,0
10,0.43045267276465893,0.007378134410828352,0.5342917645264782,0.719467557551351,1.1394136879553656,-0.12761292606592178,3,0.06776741147041321,2,0.887354557402432,0
10,0.43045267276465893,0.007378134410828352,0.5342917645264782,0.7895297699222998,1.2495651561565195,-0.12761292606592178,3,0.06776741147041321,2,0.887354557402432,0
10,0.43045267276465893,0.007378134410828352,0.5342917645264782,0.7895297699222998,1.1394136879553656,0.4733143402263522,3,0.06776741147041321,2,0.887354557402432,0
10,0.43045267276465893,0.007378134410828352,0.5342917645264782,0.7895297699222998,1.1394136879553656,-0.12761292606592178,0,0.06776741147041321,2,0.887354557402432,0
10,0.43045267276465893,0.007378134410828352,0.5342917645264782,0.7895297699222998,1.1394136879553656,-0.12761292606592178,3,0.43996022641658783,2,0.887354557402432,0
10,0.43045267276465893,0.007378134410828352,0.5342917645264782,0.7895297699222998,1.1394136879553656,-0.12761292606592178,3,0.06776741147041321,3,0.887354557402432,0
10,0.43045267276465893,0.007378134410828352,0.5342917645264782,0.7895297699222998,1.1394136879553656,-0.12761292606592178,3,0.06776741147041321,2,0.6797714033164084,0
10,0.43045267276465893,0.007378134410828352,0.5342917645264782,0.7895297699222998,1.1394136879553656,-0.12761292606592178,3,0.06776741147041321,2,0.887354557402432,0
10,0.20091788610443473,0.3653587270528078,0.21278795113965124,0.719467557551351,1.2495651561565195,0.4733143402263522,0,0.43996022641658783,3,0.6797714033164084,0
6,0.43045267276465893,0.3653587270528078,0.21278795113965124,0.719467557551351,1.2495651561565195,0.4733143402263522,0,0.43996022641658783,3,0.6797714033164084,0
6,0.20091788610443473,0.007378134410828352,0.21278795113965124,0.719467557551351,1.2495651561565195,0.4733143402263522,0,0.43996022641658783,3,0.6797714033164084,0
6,0.20091788610443473,0.3653587270528078,0.5342917645264782,0.719467557551351,1.2495651561565195,0.4733143402263522,0,0.43996022641658783,3,0.6797714033164084,0
6,0.20091788610443473,0.3653587270528078,0.21278795113965124,0.7895297699222998,1.2495651561565195,0.4733143402263522,0,0.43996022641658783,3,0.6797714033164084,0
